"Id","NA_L3CODE","X","Y"
657,"10.1.4",-937725.020538043,5829254.33620999
658,"10.1.4",-1386100.87823004,5905127.93851999
659,"10.1.4",-945962.318497025,5875689.48402998
660,"10.1.4",-1282611.65559999,6004852.86435999
661,"10.1.4",-1108516.05731996,6117380.53900998
662,"10.1.4",-1143686.74012997,6162346.91530998
663,"10.1.4",-965769.19332001,5853408.88777998
664,"10.1.4",-1008794.05535998,5968425.05137998
665,"10.1.4",-1019131.70655002,6166098.46315999
666,"10.1.4",-1212946.67047,5979899.78797999
667,"10.1.4",-1057876.42084998,5895462.53110998
668,"10.1.4",-1089697.58540997,5980104.12762998
669,"10.1.4",-1063565.68546001,6137880.46986999
670,"10.1.4",-1023416.14212004,6180904.87375
671,"10.1.4",-945175.055368009,5777287.33389999
672,"10.1.4",-1127549.19495002,6164421.47244
673,"10.1.4",-1029421.43981998,6020870.11016998
674,"10.1.4",-1073656.99562998,5903160.20471997
675,"10.1.4",-1113842.65944004,5849059.44502999
676,"10.1.4",-1092833.53004997,5785695.25864997
677,"10.1.4",-1178197.05444999,6070593.20620999
678,"10.1.4",-1130108.27586,5946131.49819999
679,"10.1.4",-959487.174787981,5792764.66380998
680,"10.1.4",-1006204.96917997,6059518.79045998
681,"10.1.4",-1122542.53558,6087285.33726999
682,"10.1.4",-1087822.50590999,6022919.12648999
683,"10.1.4",-1115189.77760003,5737898.40351999
684,"10.1.4",-1115801.10851999,5797708.62999998
685,"10.1.4",-1137927.03091002,5958083.41397998
686,"10.1.4",-1081497.63190002,6156029.37461999
687,"10.1.4",-1139574.14985001,6108729.12247999
688,"10.1.4",-1025669.24037997,5923767.94060998
689,"10.1.4",-1257112.38061997,6019856.61452997
690,"10.1.4",-965642.524360984,5866924.97426998
691,"10.1.4",-1341789.89898998,5961481.85117999
692,"10.1.4",-1160025.65338002,5827719.11100999
693,"10.1.4",-1167371.54123998,5847475.20100998
694,"10.1.4",-1061076.39453998,6208557.55176999
695,"10.1.4",-1129590.42160997,5801367.75016998
696,"10.1.4",-1151141.63232004,6064934.82581
697,"10.1.4",-991619.103113992,5960233.15646999
698,"10.1.4",-1326674.52064998,5929908.76664998
699,"10.1.4",-968895.138672977,5954389.95674998
700,"10.1.4",-1390584.76430001,5935904.63116998
701,"10.1.5",-1541313.63226004,5916597.11912999
702,"10.1.5",-2140486.37527997,5639378.56130996
703,"10.1.5",-1971685.20149002,5647412.82091998
704,"10.1.5",-1772443.40161,5751732.40731997
705,"10.1.5",-1804327.92018005,5797702.82944
706,"10.1.5",-1853335.53549003,5762911.49750999
707,"10.1.5",-1984735.73587997,5710388.92463996
708,"10.1.5",-1669010.06777999,5828891.19644997
709,"10.1.5",-2058079.95328003,5991536.07567
710,"10.1.5",-1699158.56347996,5951193.12007997
711,"10.1.5",-1622350.16489004,5852232.81419999
712,"10.1.5",-2163317.47018999,5952758.76313997
713,"10.1.5",-2113657.77433999,5708516.25600997
714,"10.1.5",-2007165.42186,5746487.96218998
715,"10.1.5",-2061027.05148001,5911235.12097998
716,"10.1.5",-1902729.40752999,5999583.73893998
717,"10.1.5",-2040893.43269005,5642748.09243999
718,"10.1.5",-1515931.12688998,5657893.88538998
719,"10.1.5",-1872159.62430998,5908905.15177997
720,"10.1.5",-1609982.82353001,5616238.86449997
721,"10.1.5",-2030464.14627999,5563199.15416997
722,"10.1.5",-1751644.80272,5823236.86150998
723,"10.1.5",-1619054.12596003,5691240.90468998
724,"10.1.5",-1984239.02412997,5790291.89001996
725,"10.1.5",-1760711.61054,5953798.85117998
726,"10.1.5",-1940006.02655002,5879668.98478999
727,"10.1.5",-1944231.32709001,6047576.63964998
728,"10.1.5",-1870329.70065004,5928705.55621999
729,"10.1.5",-1826024.40556998,5542336.84253997
730,"10.1.5",-2100194.51533002,5803984.15843998
731,"10.1.5",-2061054.85441003,5900639.88257999
732,"10.1.5",-1681890.35778999,5910511.49831998
733,"10.1.5",-1698713.29704998,5637030.66365996
734,"10.1.5",-2068251.67936003,5909971.04983998
735,"10.1.5",-1949216.94895999,6042856.86729998
736,"10.1.5",-1497065.01148997,5975496.44183997
737,"10.1.5",-1526703.01553998,5893375.55917998
738,"10.1.5",-2195468.66594003,5897975.68192999
739,"10.1.5",-1817509.63573997,5908954.77903997
740,"10.1.5",-1591856.44063001,5802703.90949998
741,"10.1.5",-1556854.88680001,5898838.67560999
742,"10.1.5",-2107710.02400002,6029253.12431999
743,"10.1.5",-2120586.35998,5910643.45589998
744,"10.1.5",-1944937.39876001,5929629.39652998
745,"10.1.5",-2130807.68385001,5580874.38457997
746,"10.1.5",-2076991.00649997,5921950.49874996
747,"10.1.5",-1871971.49582005,5797261.71349
748,"10.1.5",-1630318.49005999,5779528.79340998
749,"10.1.5",-1650056.88345997,5910731.29923997
750,"10.1.5",-2179758.51041002,5854881.79195998
751,"10.1.5",-1992925.87235999,6021304.01046998
752,"10.1.5",-1620822.56910999,5954785.85654998
753,"10.1.5",-1640844.60248998,5950888.02030998
754,"10.1.5",-1985588.22865004,6127736.61632999
755,"10.1.5",-1916309.65948003,5650174.85990998
756,"10.1.5",-1881807.26086,5776112.87405997
757,"10.1.5",-1513083.51903003,5890471.90490999
758,"10.1.5",-1529664.70611002,5740209.61855998
759,"10.1.5",-1800495.83129004,5652453.09529999
760,"10.1.5",-1670833.46457002,5554805.17121998
761,"10.1.5",-1779699.60408999,6011995.26054998
762,"10.1.5",-2054315.99713001,5949358.13713998
763,"10.1.5",-2040674.18044998,6013057.58429997
764,"10.1.5",-1688378.13967002,5942364.23294998
765,"10.1.5",-1932011.32146999,5767292.68816997
766,"10.1.5",-1775359.38619002,5640884.36066998
767,"10.1.5",-1631051.93776001,5667214.12239997
768,"10.1.5",-1511177.27801003,5772139.02272999
769,"10.1.5",-1660972.03208005,5878202.43885999
770,"10.1.5",-1933821.70991997,5913764.17884997
771,"10.1.5",-2084274.03596,5644559.72967997
772,"10.1.5",-1989211.08170002,5754638.08812998
773,"10.1.5",-1886524.67959997,5928503.48199997
774,"10.1.5",-1507186.46852999,5930410.80073998
775,"10.1.5",-2038083.63313999,5848863.07660997
776,"10.1.5",-2061775.79033004,5828244.72606999
777,"10.1.5",-1968285.29190997,5615632.55731995
778,"10.1.5",-1462284.59154002,5979604.05272998
779,"10.1.5",-2184377.55477005,6032007.54631
780,"10.1.5",-1595881.35964003,5649899.29913999
781,"10.1.5",-1748456.26125005,5778900.70355999
782,"10.1.5",-1745412.67640997,5863812.44826997
783,"10.1.5",-1499133.96687997,6010194.35395998
784,"10.1.5",-1622439.86173004,5656735.08100998
785,"10.1.5",-1507728.15402999,5941145.31823998
786,"10.1.5",-1983931.39311,5971000.76737997
787,"10.1.5",-2096433.38746997,5942179.65387997
788,"10.1.5",-1518820.99762002,5662545.85093998
789,"10.1.5",-2143615.05747002,5912162.13928998
790,"10.1.5",-2046777.70854998,5781068.46094997
791,"10.1.5",-2131022.68342004,5600295.62158998
792,"10.1.5",-1682745.65721999,5539133.57430997
793,"10.1.5",-1609094.60483,5623096.64345997
794,"10.1.5",-1966553.04110003,5662144.53837997
795,"10.1.5",-1748362.56257005,5841282.42336999
796,"10.1.5",-1779462.00504002,5614067.31066998
797,"10.1.5",-1526012.97399003,5762235.51068999
798,"10.1.5",-1575281.73263996,5682635.07701996
799,"10.1.5",-2014401.34387004,6112020.04525999
800,"10.1.5",-1938455.03909004,5555625.86734998
801,"10.1.6",-1148726.10153997,5714991.22096997
802,"10.1.6",-1282896.04015005,5638321.10869998
803,"10.1.6",-1389443.91208003,5656134.66503998
804,"10.1.6",-1268768.31969,5392167.52649996
805,"10.1.6",-1310069.05892999,5727061.02682997
806,"10.1.6",-1181063.75953997,5720378.03171997
807,"10.1.6",-1444598.51004001,5583804.36968998
808,"10.1.6",-1178571.86453998,5711540.07160997
809,"10.1.6",-1320967.21145996,5541752.66287997
810,"10.1.6",-1238170.00864001,5352749.06970997
811,"10.1.6",-1400390.21161996,5563253.80916997
812,"10.1.6",-1430013.38325,5586579.68758997
813,"10.1.6",-1413300.62171997,5665459.69516997
814,"10.1.6",-1316817.91341997,5508861.12465997
815,"10.1.6",-1341180.78847999,5715056.62753998
816,"10.1.6",-1480342.31756,5432189.12204997
817,"10.1.6",-1464430.90737997,5430475.35377997
818,"10.1.6",-1646836.09100001,5409451.30665997
819,"10.1.6",-1305727.34769998,5633241.47221997
820,"10.1.6",-1424873.69947003,5670838.33093998
821,"10.1.6",-1581712.82933002,5443485.55424997
822,"10.1.6",-1298976.65037002,5681984.36676998
823,"10.1.6",-1400781.32100003,5687459.29238998
824,"10.1.6",-1451632.45567001,5645165.82648998
825,"10.1.6",-1227412.63241997,5681057.60380997
826,"10.1.6",-1277732.38654004,5351087.95077997
827,"10.1.6",-1456144.80694005,5465903.16617999
828,"10.1.6",-1451584.19796006,5411044.92934998
829,"10.1.6",-1531887.70631004,5442547.07404998
830,"10.1.6",-1449469.01764001,5469757.63229998
831,"10.1.6",-1166232.69224,5476501.09997997
832,"10.1.6",-1540583.09196004,5507498.90941999
833,"10.1.6",-1288773.38660001,5417960.91925997
834,"10.1.6",-1423106.66097001,5517044.40122997
835,"10.1.6",-1365022.03647004,5387038.70889998
836,"10.1.6",-1462493.91736997,5461803.00174997
837,"10.1.6",-1417930.06688002,5583430.80663998
838,"10.1.6",-1284841.68165003,5633316.63003999
839,"10.1.6",-1485318.12868997,5576477.08384997
840,"10.1.6",-1484041.34832997,5412947.81037996
841,"10.1.6",-1660023.50620001,5443269.46520997
842,"10.1.6",-1406863.94082002,5708093.55432998
843,"10.1.6",-1432283.75932999,5647903.67105997
844,"10.1.6",-1361068.58443002,5594703.33937998
845,"10.1.6",-1485926.78562996,5594830.26273996
846,"10.1.6",-1564868.05317,5420253.02414996
847,"10.1.6",-1339275.16068003,5721354.62600998
848,"10.1.6",-1387883.51011002,5438009.46187997
849,"10.1.6",-1216459.34048999,5579925.60973997
850,"10.1.6",-1311714.78781998,5365319.37010996
851,"10.1.6",-1195018.96846004,5323461.00782998
852,"10.1.6",-1248124.88856,5645244.08215998
853,"10.1.6",-1674264.15588999,5409044.75360996
854,"10.1.6",-1259336.16923,5513874.68890997
855,"10.1.6",-1459503.67143003,5489667.59369997
856,"10.1.6",-1239348.53720003,5768112.69677999
857,"10.1.6",-1475786.37361996,5569026.53141996
858,"10.1.6",-1429656.10158002,5680858.12450998
859,"10.1.6",-1276200.48492999,5630179.09012998
860,"10.1.6",-1261660.55234998,5684703.43658998
861,"10.1.6",-1662841.38035001,5502840.09200997
862,"10.1.6",-1311086.62906003,5347180.47434997
863,"10.1.6",-1461431.15656998,5569372.83994997
864,"10.1.6",-1225047.67811004,5653685.59270999
865,"10.1.6",-1663739.82159998,5487037.65270996
866,"10.1.6",-1327208.72017,5637809.89871998
867,"10.1.6",-1303760.63309002,5746117.36326999
868,"10.1.6",-1417279.36443001,5390090.34304997
869,"10.1.6",-1171579.44050999,5616227.01674998
870,"10.1.6",-1253248.35078005,5790746.59060999
871,"10.1.6",-1369399.95394003,5773804.06626999
872,"10.1.6",-1244273.42009003,5517704.16999998
873,"10.1.6",-1545399.68421999,5497350.17612997
874,"10.1.6",-1307690.53295999,5616640.35691997
875,"10.1.6",-1306761.74803,5723660.83049998
876,"10.1.6",-1306858.29958003,5377761.97932998
877,"10.1.6",-1434561.12349004,5515793.58814998
878,"10.1.6",-1476654.88302996,5604154.28035997
879,"10.1.6",-1580875.74130005,5493520.09199998
880,"10.1.6",-1331948.59509001,5589986.84490998
881,"10.1.6",-1366984.61760997,5467885.63407996
882,"10.1.6",-1244290.69282004,5388865.43080997
883,"10.1.6",-1321533.98238997,5600713.51947997
884,"10.1.6",-1488989.93175004,5589313.41736998
885,"10.1.6",-1445115.60075004,5419018.69848998
886,"10.1.6",-1415683.97557003,5659801.58055999
887,"10.1.6",-1373986.24727003,5742873.58727998
888,"10.1.6",-1391728.55192997,5485253.53603996
889,"10.1.6",-1286831.61996001,5354838.86990997
890,"10.1.6",-1309431.81336004,5518335.75416998
891,"10.1.6",-1329840.89850001,5642976.59184998
892,"10.1.6",-1419986.97173999,5401290.45498997
893,"10.1.6",-1512287.55667005,5486925.62648999
894,"10.1.6",-1362080.25306999,5465883.52755997
895,"10.1.6",-1638850.18343003,5451018.00741998
896,"10.1.6",-1691076.30905999,5454605.51123996
897,"10.1.6",-1389854.81210997,5770372.99118997
898,"10.1.6",-1430298.86902001,5487825.69796998
899,"10.1.6",-1247959.62283001,5588510.78447997
900,"10.1.6",-1551307.86885998,5446281.66193996
901,"10.1.7",-1257209.65686001,5278931.95479996
902,"10.1.7",-1530793.70675,5152262.61217995
903,"10.1.7",-1265495.25263001,5215505.80937997
904,"10.1.7",-1231553.40342,5198173.50238996
905,"10.1.7",-1486031.28094001,5138271.75071996
906,"10.1.7",-1752276.97347004,5265764.48232997
907,"10.1.7",-1710812.15997999,5420804.95145996
908,"10.1.7",-1206259.57685003,5262034.54458997
909,"10.1.7",-1453037.13984997,5293905.41588995
910,"10.1.7",-1262405.71692997,5300903.39097996
911,"10.1.7",-1426595.24481002,5314576.10912997
912,"10.1.7",-994704.882273012,5384229.64569997
913,"10.1.7",-1386535.86267997,5023011.51534995
914,"10.1.7",-1196614.02566997,5042380.56834995
915,"10.1.7",-1496424.90002999,5342084.42513997
916,"10.1.7",-1823671.24311002,5258696.84728996
917,"10.1.7",-1334500.61841002,5036066.59197996
918,"10.1.7",-1525457.21991002,5120020.24694996
919,"10.1.7",-1261928.65219002,5098991.14262997
920,"10.1.7",-1412924.61488002,5258900.85898997
921,"10.1.7",-1200247.17190001,5272340.00745997
922,"10.1.7",-1706438.57316001,5309775.90671997
923,"10.1.7",-1494132.45167005,5224202.69604997
924,"10.1.7",-1530389.88784,5347261.78710997
925,"10.1.7",-1509842.51647003,5378032.54240997
926,"10.1.7",-1269695.66594005,5078100.19189997
927,"10.1.7",-1029108.84819004,5358364.49031998
928,"10.1.7",-1202905.01470001,5078865.99206995
929,"10.1.7",-1173935.78802004,5228148.88083997
930,"10.1.7",-1702016.37335,5339764.32170997
931,"10.1.7",-1239865.57708001,5283113.10248997
932,"10.1.7",-1667427.9466,5353074.90936996
933,"10.1.7",-1537421.97982002,5285232.64838996
934,"10.1.7",-1002572.42125,5342057.07158997
935,"10.1.7",-1380536.41702002,5346305.60186998
936,"10.1.7",-1776648.49323,5448343.62340997
937,"10.1.7",-1241585.94779002,5267518.39916997
938,"10.1.7",-1170006.80442005,5240254.82557998
939,"10.1.7",-1303665.90266997,4976182.37214995
940,"10.1.7",-1213691.89186002,5308265.41519997
941,"10.1.7",-1197682.73994999,5017159.13473995
942,"10.1.7",-1162270.34433004,5178523.19775997
943,"10.1.7",-1581924.93729001,5217609.41668996
944,"10.1.7",-1272894.22137004,5317801.19319997
945,"10.1.7",-1479937.87354004,5148347.76814997
946,"10.1.7",-1521104.93018006,5284530.19206997
947,"10.1.7",-1285715.81837005,5061642.08232997
948,"10.1.7",-1686693.17328001,5280227.57922996
949,"10.1.7",-1739391.10169,5436259.57477996
950,"10.1.7",-1370943.61632002,5195288.00059997
951,"10.1.7",-1217974.56144996,5056881.81773995
952,"10.1.7",-1369211.42194997,5066086.06502995
953,"10.1.7",-1267289.95358996,5162282.27520995
954,"10.1.7",-1558763.96992005,5373307.11867999
955,"10.1.7",-1418733.45406,5280708.58293997
956,"10.1.7",-1285430.40729005,5074895.70771997
957,"10.1.7",-1788560.37071001,5286301.37325997
958,"10.1.7",-1775001.17043,5370931.89568997
959,"10.1.7",-1353783.32047002,5217578.95390997
960,"10.1.7",-1266626.40804005,5285015.52595998
961,"10.1.7",-1370589.73411002,5136285.13233996
962,"10.1.7",-1526320.60720997,5331376.84896995
963,"10.1.7",-1706740.94575005,5305588.55390997
964,"10.1.7",-1175134.02195004,5207946.47963997
965,"10.1.7",-1468989.27002998,5355140.59511996
966,"10.1.7",-1403717.12034997,5106793.95474995
967,"10.1.7",-1456586.12142005,5200827.45951997
968,"10.1.7",-1038387.09460001,5322399.79328997
969,"10.1.7",-1152634.95779998,5142503.10390996
970,"10.1.7",-1213716.65195,5193542.99864997
971,"10.1.7",-1000238.85366999,5372482.13009997
972,"10.1.7",-1476949.42204,5247789.38067996
973,"10.1.7",-1092054.17732999,5132084.38172996
974,"10.1.7",-1091771.99845996,5138235.41303996
975,"10.1.7",-1030491.95613003,5216428.12072996
976,"10.1.7",-1228402.22470005,5209082.25572998
977,"10.1.7",-1188325.19968004,5251404.64501997
978,"10.1.7",-1439353.91580003,5311296.91772997
979,"10.1.7",-1536075.90366999,5189457.31909996
980,"10.1.7",-1501634.23707003,5336993.13402998
981,"10.1.7",-998278.001097974,5329008.69753997
982,"10.1.7",-1041012.42930996,5337535.01037997
983,"10.1.7",-1381037.49412998,5032483.25670996
984,"10.1.7",-1658581.43797997,5354788.02654995
985,"10.1.7",-1540888.25959003,5182725.94582996
986,"10.1.7",-1274835.69705005,5308949.86065997
987,"10.1.7",-1794347.21233002,5353085.50194996
988,"10.1.7",-1342518.02735997,5129677.77685995
989,"10.1.7",-1156086.32157999,5083450.92123995
990,"10.1.7",-1180394.71465999,5031663.61371995
991,"10.1.7",-1204298.54084004,5110983.92582997
992,"10.1.7",-1509321.13024005,5168267.32811997
993,"10.1.7",-1679384.13581,5350771.38718996
994,"10.1.7",-1017455.46100998,5234877.13443997
995,"10.1.7",-1708070.09300999,5386264.77224997
996,"10.1.7",-1066109.23843004,5196722.15861997
997,"10.1.7",-1559293.25331998,5262302.00018995
998,"10.1.7",-1346122.52382,5188751.32089996
999,"10.1.7",-1038922.88706002,5386081.47677998
1000,"10.1.7",-1248266.55207004,4976531.51691996
1001,"10.1.8",-1578341.85314,6116114.55044998
1002,"10.1.8",-1417666.60005001,6174536.45510999
1003,"10.1.8",-1569160.94646999,6137075.53678999
1004,"10.1.8",-1579612.01200997,6186391.35445998
1005,"10.1.8",-1494320.29064998,6095890.96159998
1006,"10.1.8",-1712519.26669001,6207970.75727999
1007,"10.1.8",-1664184.75074999,6141831.44458998
1008,"10.1.8",-1647724.39541998,6117308.80886999
1009,"10.1.8",-1735171.03150999,6357874.44475998
1010,"10.1.8",-1750236.25153001,6329474.54595
1011,"10.1.8",-1489456.93917001,6121141.24987999
1012,"10.1.8",-1621446.19962997,6094388.74543997
1013,"10.1.8",-1686714.26334,6157765.83604998
1014,"10.1.8",-1314285.77397004,6172982.40148
1015,"10.1.8",-1602992.69343998,6084923.34175998
1016,"10.1.8",-1561728.91966002,6112400.25008999
1017,"10.1.8",-1546587.26890997,6167892.72585997
1018,"10.1.8",-1412781.80441004,6217308.69706
1019,"10.1.8",-1468467.66656998,6096806.78164999
1020,"10.1.8",-1391313.29818999,6240211.46071999
1021,"10.1.8",-1512618.08423002,6149395.04008
1022,"10.1.8",-1659289.97721997,6153650.95291997
1023,"10.1.8",-1726447.50186997,6331998.16334999
1024,"10.1.8",-1681914.35238002,6214919.79231
1025,"10.1.8",-1376715.24627999,6148049.68460999
1026,"10.1.8",-1769418.46549997,6261065.91508998
1027,"10.1.8",-1375181.08575004,6244855.2694
1028,"10.1.8",-1523000.30348,6090703.50769999
1029,"10.1.8",-1329198.22476,6206014.44506999
1030,"10.1.8",-1386931.58351002,6159775.66300999
1031,"10.1.8",-1474792.06313004,6177541.38966
1032,"10.1.8",-1404457.28421999,6181265.94409998
1033,"10.1.8",-1531125.48205,6161690.82602999
1034,"10.1.8",-1712954.36448003,6388750.66542999
1035,"10.1.8",-1611136.31257003,6108905.17229999
1036,"10.1.8",-1508938.19552003,6172731.42574
1037,"10.1.8",-1638760.89929997,6188299.92848997
1038,"10.1.8",-1476030.65617997,6150048.32227998
1039,"10.1.8",-1505790.27397999,6192792.25627999
1040,"10.1.8",-1468345.97917001,6103377.68364998
1041,"10.1.8",-1566805.32707003,6169498.62674
1042,"10.1.8",-1598168.54733,6110965.84737999
1043,"10.1.8",-1318976.70623999,6153381.01927998
1044,"10.1.8",-1684520.13763999,6147013.18735998
1045,"10.1.8",-1531578.93029004,6085286.23838999
1046,"10.1.8",-1580573.79577,6077200.33123998
1047,"10.1.8",-1581733.97417,6168302.30022999
1048,"10.1.8",-1423854.61647999,6155600.04966999
1049,"10.1.8",-1386192.35816998,6238759.05553998
1050,"10.1.8",-1357423.79965001,6151061.35833999
1051,"10.1.8",-1459924.37288997,6165993.93355998
1052,"10.1.8",-1634738.90518997,6171867.66658997
1053,"10.1.8",-1392255.29394001,6198692.98198999
1054,"10.1.8",-1575988.18319003,6166594.8434
1055,"10.1.8",-1750585.27879,6233316.20487999
1056,"10.1.8",-1757750.55462997,6293482.12230998
1057,"10.1.8",-1533854.17694001,6073535.58487999
1058,"10.1.8",-1363119.11944003,6154318.96431999
1059,"10.1.8",-1731162.41098,6174787.21867998
1060,"10.1.8",-1450073.00455001,6205956.31289
1061,"10.1.8",-1735790.36402003,6315895.63807999
1062,"10.1.8",-1544993.04316998,6114731.56469998
